textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²)
16ee71e6df,"['sadli', 'think', 'know', 'exactli', 'put', 'itin', 'expir', 'drawer', 'thing', 'life', 'span', 'less', 'two', 'year']",negative,night,31-45,Uzbekistan,33469203.0,425400.0,79.0
f5d47f04f5,"['much', 'unless', 'one', 'pillow', 'end', 'suffoc', 'one', 'sleep', 'next']",negative,morning,46-60,Vanuatu,307145.0,12200.0,25.0
e131c496a2,"['meet', 'best', 'friend', 'first', 'thing', 'morn', 'gym', 'omg', 'still', 'shock', 'hope', 'get', 'better', 'soon']",neutral,noon,60-70,Venezuela,28435940.0,882050.0,32.0
bc6d7b4364,"['wow', 'fastnext', 'soderl', 'ferrer', 'gill', 'simon', 'lost']",negative,night,70-100,Vietnam,97338579.0,310070.0,314.0
c87be630b5,"['yup', 'theori', 'great', 'realiti', 'beyond', 'imagin', 'also', 'made', 'plan', 'know', 'vs', 'fail']",neutral,morning,0-20,Yemen,29825964.0,527970.0,56.0
e4ad1684bb,"['glad', 'know', 'ad', 'display', 'problem', 'due', 'firewal', 'config', 'yr', 'offic', 'phew']",positive,noon,21-30,Zambia,18383955.0,743390.0,25.0
f7835156a5,['woot'],positive,night,31-45,Zimbabwe,14862924.0,386850.0,38.0
03bb148b87,"['dont', 'like', 'monday', 'wish', 'sunday', 'caus', 'that', 'fun', 'day', 'freak', 'jam', 'littl', 'miss']",neutral,morning,46-60,Afghanistan,38928346.0,652860.0,60.0
b47c430fda,[],neutral,noon,60-70,Albania,2877797.0,27400.0,105.0
0234e16010,"['wait', 'last', 'movi', 'finish', 'test', 'screen', 'ghost', 'girlfriend', 'past', 'glass', 'wine', 'lolli', 'bag', 'hand', 'yay']",neutral,night,70-100,Algeria,43851044.0,2381740.0,18.0
be9ed19513,"['happi', 'starwarsday', 'may', '4th', 'everyon', 'paintbal']",positive,morning,0-20,Andorra,77265.0,470.0,164.0
bf7240df91,"['must', 'head', 'back', 'offic']",neutral,noon,21-30,Angola,32866272.0,1246700.0,26.0
2f883c6eb1,"['st', 'joe', 'dirti']",negative,night,31-45,Antigua and Barbuda,97929.0,440.0,223.0
a1320a5050,"['camp', 'black', 'butt', 'lake']",neutral,morning,46-60,Argentina,45195774.0,2736690.0,17.0
d72a60bee8,"['get', 'messag', 'add', 'reciev', 'soz', 'im', 'new']",neutral,noon,60-70,Armenia,2963243.0,28470.0,104.0
bc9ebe0002,"['hate', 'life']",negative,night,70-100,Australia,25499884.0,7682300.0,3.0
64ddc1f8a2,"['sick', 'stomach', 'headach', 'wish', 'someon', 'could', 'come', 'rub', 'templ']",negative,morning,0-20,Austria,9006398.0,82400.0,109.0
03f6b8d900,"['natalya', 'got', 'ta', 'tell', 'what', 'go', 'id', 'call', 'lost', 'phone', 'number', 'broke', 'blackberri']",negative,noon,21-30,Azerbaijan,10139177.0,82658.0,123.0
2d475b1b23,"['thought', 'unfair', '3', 'ppl', '2', 'n', 'got', 'depress', 'hater']",negative,night,31-45,Bahamas,393244.0,10010.0,39.0
87473f5175,"['cri', 'real', 'tear']",negative,morning,46-60,Bahrain,1701575.0,760.0,2239.0
7a09871d21,"['brown', 'hold', 'onto', 'one']",neutral,noon,60-70,Bangladesh,164689383.0,130170.0,1265.0
96ec2855e4,"['panchito', 'burfday', 'parti', 'tonight', 'wish', 'kiddo']",positive,night,70-100,Barbados,287375.0,430.0,668.0
45cf9ba329,"['back', 'town', 'mac', 'crash', 'better']",neutral,morning,0-20,Belarus,9449323.0,202910.0,47.0
bab68144cd,"['archi', 'andrew', 'think', 'veronica']",neutral,noon,21-30,Belgium,11589623.0,30280.0,383.0
fc49e426f5,"['best', 'thing', 'life', 'free', 'x']",positive,night,31-45,Belize,397628.0,22810.0,17.0
a172818c9e,"['miss', 'mom', 'today', 'best', 'friend', 'even', 'though', 'gone', 'sever', 'yr', 'still', 'miss', 'dearli', 'happi', 'mother', 'day']",positive,morning,46-60,Benin,12123200.0,112760.0,108.0
036191bb61,"['watch', 'blood', 'veoh', 'episod', '19', 'love', 'musicwish', 'could', 'watch', 'live', 'action', 'old', 'enough']",negative,noon,60-70,Bhutan,771608.0,38100.0,20.0
3ef85c201c,['bummer'],negative,night,70-100,Bolivia,11673021.0,1083300.0,11.0
ea348ea738,"['truth', 'maxwel', 'cant', 'forget', 'futur', 'father', 'children']",neutral,morning,0-20,Bosnia and Herzegovina,3280819.0,51000.0,64.0
fd10f463c9,"['racoon', 'ate', 'bread']",negative,noon,21-30,Botswana,2351627.0,566730.0,4.0
e6e02e1be6,"['sure', 'let', 'mom', 'know', 'fabul', 'think', 'almost', 'mother', 'day']",positive,night,31-45,Brazil,212559417.0,8358140.0,25.0
8112c62d00,"['inastori', 'glad', 'im', 'one', 'he', 'babi', 'im', 'terrifi', 'hell', 'think', 'never', 'come', 'back']",neutral,morning,46-60,Brunei,437479.0,5270.0,83.0
0f89951346,"['launch', 'today', 'teacher', 'chang', 'plan', 'watch', 'stupid', 'move', 'tesla']",negative,noon,60-70,Bulgaria,6948445.0,108560.0,64.0
f3ec0395b0,"['pleasant', 'sooo', 'rare', 'time', 'kill']",positive,night,70-100,Burkina Faso,20903273.0,273600.0,76.0
37ffa83550,"['thank', 'ooh', 'see', 'youv', 'read', 'desert', 'island', 'great', 'book']",positive,morning,0-20,Burundi,11890784.0,25680.0,463.0
cb8c730261,"['lol', 'tiz', 'good', 'song']",positive,noon,21-30,Côte d'Ivoire,26378274.0,318000.0,83.0
be33b5cb9a,"['work', 'internet', 'shop', 'dont', 'think', 'achiev', 'goal', 'upload', 'previous', 'set', 'time', 'keep', 'go']",neutral,night,31-45,Cabo Verde,555987.0,4030.0,138.0
4fed31099f,"['anix', 'bought', 'cheesecak', 'ice', 'cream', 'last', 'week', 'think', 'good', 'suck', 'much', 'im', 'take']",negative,morning,46-60,Cambodia,16718965.0,176520.0,95.0
de288eb45b,"['caus', 'frustrat', 'buddi']",neutral,noon,60-70,Cameroon,26545863.0,472710.0,56.0
7ab82d9fda,"['wright', 'thank', 'return', 'mack', 'jam']",positive,night,70-100,Canada,37742154.0,9093510.0,4.0
9d8a45d308,"['readi', 'sadden', 'depress', 'dull', 'upset', 'dread', 'weekend']",negative,morning,0-20,Central African Republic,4829767.0,622980.0,8.0
d25c4179f6,"['sorri', 'lack', 'tweet', 'ive', 'buzi', 'new', 'vid', 'saturday']",negative,noon,21-30,Chad,16425864.0,1259200.0,13.0
6cd35dd82e,"['humbl', 'best', 'go', 'work', 'paintbal', 'day', 'soon', 'fuel', 'strip', 'doubt']",positive,night,31-45,Chile,19116201.0,743532.0,26.0
65275b51e2,"['go', 'bed', 'cant', 'take', 'thiss', 'longeerr', 'maan', 'u']",negative,morning,46-60,China,1439323776.0,9388211.0,153.0
9fae9e3145,"['morden', 'richard', 'ill', 'see', 'youw', 'get', 'back', 'good', 'luck']",positive,noon,60-70,Colombia,50882891.0,1109500.0,46.0
e515132ae4,"['thanksi', 'realli', 'appreci', 'know', 'hardest', 'thing', 'ever', 'done']",neutral,night,70-100,Comoros,869601.0,1861.0,467.0
df3c7485ae,"['spent', 'last', 'hour', 'sign', 'yearbook', 'ill', 'miss', 'guy']",negative,morning,0-20,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0
bd8ba2ad7e,"['love', 'everi', 'littl', 'thing']",positive,noon,21-30,Costa Rica,5094118.0,51060.0,100.0
58be40735c,"['mobil', 'stop', 'reciev', 'text', 'messag', 'stoooopid', 'thing']",negative,night,31-45,Croatia,4105267.0,55960.0,73.0
b5a0a16fd7,"['hi', 'simon', 'let', 'know', 'done']",neutral,morning,46-60,Cuba,11326616.0,106440.0,106.0
044f146e5c,"['amaz', 'night', 'favorit', 'ladi', 'friend']",positive,noon,60-70,Cyprus,1207359.0,9240.0,131.0
a8e17db0cc,"['oyler', 'poor', 'littl', 'woman', 'smush', 'head']",negative,night,70-100,Czechia (Czech Republic),10708981.0,77240.0,139.0
abda0ac082,"['fixin', 'clean', 'hous', 'mom', 'mother', 'day']",positive,morning,0-20,Democratic Republic of the Congo,89561403.0,2267050.0,40.0
b01506af48,"['think', 'peopl', 'say', 'save', 'drama', 'fo', 'yo', 'mama', 'im', 'sure', 'even', 'yo', 'mama', 'wouldnt', 'wan', 'na', 'listen', 'ur', 'drama', 'ode', 'mother', 'day']",neutral,noon,21-30,Denmark,5792202.0,42430.0,137.0
53969f2468,"['hey', 'that', 'school', 'hate', 'place']",negative,night,31-45,Djibouti,988000.0,23180.0,43.0
4df63939ef,"['got', '3', 'star', 'pre', 'wash', 'fail', 'rinc']",negative,morning,46-60,Dominica,71986.0,750.0,96.0
f43efa3560,"['sister', 'law', 'left', 'prom', 'look', 'soo', 'pretti', 'tear', 'around']",positive,noon,60-70,Dominican Republic,10847910.0,48300.0,225.0
c89e41fc7c,['follow'],neutral,night,70-100,Ecuador,17643054.0,248360.0,71.0
b9ec075666,"['bought', 'three', 'book', 'yipe', 'who', 'readtenbooksduringthesumm', 'thing']",neutral,morning,0-20,Egypt,102334404.0,995450.0,103.0
ca333e378d,"['im', 'realli', 'bore', 'brother', 'went', 'get', 'permit', 'stay', 'road', 'jk', 'lol', 'feel', 'like', 'friend', 'abandon', 'except', '1']",negative,noon,21-30,El Salvador,6486205.0,20720.0,313.0
5a91b175f6,['goodnight'],positive,night,31-45,Equatorial Guinea,1402985.0,28050.0,50.0
ac00adda49,"['themoon', 'hiya', 'hun', 'day', 'dentist', 'appoint', 'ouchnotebook', 'feel', 'sick', 'how']",negative,morning,46-60,Eritrea,3546421.0,101000.0,35.0
cf9dc7479a,"['emili', 'ahahha', 'scare', 'would', 'work']",negative,noon,60-70,Estonia,1326535.0,42390.0,31.0
005e2e60d3,"['need', 'chang', 'monitor']",neutral,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164.0,17200.0,67.0
0b1fad03e9,"['know', 'dude', 'im', 'rerun', 'make', 'jenni', 'watch', 'convers', 'lol', 'havent', 'onlin', 'much']",neutral,morning,0-20,Ethiopia,114963588.0,1000000.0,115.0
2c72a5582a,"['vote', 'everi', 'day']",neutral,noon,21-30,Fiji,896445.0,18270.0,49.0
af0778ed50,"['wale', 'past', 'quad', 'want', 'outsid', 'fun']",positive,night,31-45,Finland,5540720.0,304000.0,18.0
1e0416ec46,"['rock', 'home', 'macca', 'sign', 'petit', 'big', 'bang', 'tour', 'au', 'lol']",neutral,morning,46-60,France,65273511.0,547557.0,119.0
1e6f72ea44,"['think', 'food', 'ate', 'made', 'sick', 'feel', 'good']",negative,noon,60-70,Gabon,2225734.0,257670.0,9.0
cc930f7aa8,"['eagerli', 'anticip', 'twitpic']",neutral,night,70-100,Gambia,2416668.0,10120.0,239.0
9c202174a3,"['lot', 'task', 'complet', 'today', 'first', 'weclom', 'new', 'member', 'canadamigo', 'social', 'network', 'site', 'wwwcanadamigoscom', 'coffe']",positive,morning,0-20,Georgia,3989167.0,69490.0,57.0
b9a1df7a8a,"['want', 'stay', 'bed', 'day', 'go', 'work', 'instead', 'sux']",negative,noon,21-30,Germany,83783942.0,348560.0,240.0
7b3132d3cc,"['chillen', 'tri', 'figur', 'thing', 'gettin', 'drunk']",positive,night,31-45,Ghana,31072940.0,227540.0,137.0
5f80970983,"['yay', 'doctor', 'interview', 'back', '2', 'doctor', 'blood', 'work']",neutral,morning,46-60,Greece,10423054.0,128900.0,81.0
f008d91039,"['film', 'carniv', 'music', 'video', 'remind', 'cherri', 'festiv', 'use', 'go', 'back', 'home', 'ahhh', 'memori']",positive,noon,60-70,Grenada,112523.0,340.0,331.0
c223721eed,"['im', 'siiiiiickkk', 'dun', 'feel', 'good']",negative,night,70-100,Guatemala,17915568.0,107160.0,167.0
7f8a3308f8,"['propellerhead', 'harddriv', 'long', 'got', 'music', 'repo', 'back', 'shape', 'felt', 'nostalg']",positive,morning,0-20,Guinea,13132795.0,246000.0,53.0
3f7adda0a4,"['gloriou', 'sunni', 'day', 'london', 'town', 'im', 'drama', 'school', 'fight', 'peopl', 'sword', 'protect', 'romant', 'structur', 'face']",positive,noon,21-30,Guinea-Bissau,1968001.0,28120.0,70.0
6c60cf0bb2,"['89', 'feel', 'sorri', 'hope', 'dnt', 'cri', '2nd', 'time']",negative,night,31-45,Guyana,786552.0,196850.0,4.0
f77651be05,"['would', 'wish', 'sever', 'migrain', 'would', 'stop', 'doc', 'prescript', 'arent', 'work']",negative,morning,46-60,Haiti,11402528.0,27560.0,414.0
aff740a028,"['0909', 'full', 'moon', 'love', 'friend', 'famili', 'bday', 'wish', 'came', 'true3', 'additiongray', 'matter', 'one', 'cutest', 'movi', 'ever']",positive,noon,60-70,Holy See,801.0,0.0,2003.0
c3f1116734,"['life', 'would', 'suck', 'without', 'kelli', 'clarkson']",negative,night,70-100,Honduras,9904607.0,111890.0,89.0
4b57011c85,"['revis', 'exam']",neutral,morning,0-20,Hungary,9660351.0,90530.0,107.0
cb4266c560,"['host', 'next', 'logi', 'laugh', 'bit', 'realli']",positive,noon,21-30,Iceland,341243.0,100250.0,3.0
dcb3bb2912,"['hi', 'jordan', 'im', 'gon', 'na', 'ui', 'know', 'ur', 'busi', 'know', 'ur', 'probabl', 'tire', 'pleas', 'reschedul', 'nc', 'dont', 'leav', 'us']",neutral,night,31-45,India,1380004385.0,2973190.0,464.0
f61b40624e,"['joy', 'feel', 'like', 'red', 'lea']",positive,morning,46-60,Indonesia,273523615.0,1811570.0,151.0
b6d2229b03,"['id', 'love', 'think', 'trek', 'london', 'would', 'bit', 'much']",neutral,noon,60-70,Iran,83992949.0,1630000.0,52.0
299fda8c5b,"['hey', 'hey']",neutral,night,70-100,Iraq,40222493.0,434320.0,93.0
fbea09d42d,"['think', 'revis', 'garden', '8', 'morn', 'without', 'sunscreen', 'isnt', 'best', 'idea', 'ive', 'oucccccccch']",negative,morning,0-20,Ireland,4937786.0,68890.0,72.0
1b62e0c672,"['miser', 'feel', 'like', 'im', 'gona', 'cri', 'sux']",negative,noon,21-30,Israel,8655535.0,21640.0,400.0
2452a0aa6a,"['know', 'deliciousmiss', 'germani', 'like', 'holland', 'well', 'use', 'shoppin', 'weekendslol']",positive,night,31-45,Italy,60461826.0,294140.0,206.0
8a821c6d63,"['lol', 'true', 'mayb', 'next', 'year', 'looov', 'siggi', 'dont', 'rememb', 'password', 'mod', 'thing', 'cake']",positive,morning,46-60,Jamaica,2961167.0,10830.0,273.0
0f93ebfb23,"['lol', 'get', 'watch', 'hehe']",neutral,noon,60-70,Japan,126476461.0,364555.0,347.0
dd655c5aee,"['hope', 'great', 'certainli', 'spent', 'enough', 'time', 'studi']",positive,night,70-100,Jordan,10203134.0,88780.0,115.0
e94ceb6edd,"['btw', 'download', 'iphon', '30', 'sdk']",neutral,morning,0-20,Kazakhstan,18776707.0,2699700.0,7.0
61e8b484df,"['straighen', 'hair', 'go', 'straight', 'want', 'bummerrr']",negative,noon,21-30,Kenya,53771296.0,569140.0,94.0
5be41389ce,"['need', 'botox', 'work', 'lip', 'im', 'go', 'chang', 'name', 'angelina', 'joli', 'thought', 'sad', 'though', 'racism']",negative,night,31-45,Kiribati,119449.0,810.0,147.0
bd0f0ebc57,"['doctor', 'laugh', 'oh', 'crane', 'patient', 'arkham', 'aslyum', 'work']",neutral,morning,46-60,Kuwait,4270571.0,17820.0,240.0
772ba56ce6,"['morn', 'great', 'day', 'school', 'go']",positive,noon,60-70,Kyrgyzstan,6524195.0,191800.0,34.0
390f00c85a,"['weird', 'mood', 'muahaz']",negative,night,70-100,Laos,7275560.0,230800.0,32.0
4a680661d5,"['congrat', 'photo', 'dre']",positive,morning,0-20,Latvia,1886198.0,62200.0,30.0
e2505e6219,"['sanctuarysunday', 'thank', 'join', 'sanctuarysunday', 'follow', 'sanctuari', 'peopl', 'keep', 'date', 'tweet']",positive,noon,21-30,Lebanon,6825445.0,10230.0,667.0
0d85e6d515,"['done', 'disneyland', 'kid', 'knock', 'stop', 'hotel', 'bar', 'grab', 'grey', 'goos', 'tonic', 'way', 'uppeac']",positive,night,31-45,Lesotho,2142249.0,30360.0,71.0
086671fad9,"['ok', 'lol', 'miss', 'hope', 'cramp', 'get', 'better', 'know', 'pain']",neutral,morning,46-60,Liberia,5057681.0,96320.0,53.0
9c99cd9396,"['oh', 'good', 'review']",positive,noon,60-70,Libya,6871292.0,1759540.0,4.0
f35cc8bb35,"['mileycyru', 'wont', 'let', 'twitter', 'keep', 'say', 'twitter', 'capac', 'someth', 'bird', 'keep', 'come']",negative,night,70-100,Liechtenstein,38128.0,160.0,238.0
5ba64af2fd,"['im', 'extrem', 'hungri', 'thing', 'hous', 'soup', 'dont', 'like', 'soup', 'pout']",negative,morning,0-20,Lithuania,2722289.0,62700.0,43.0
dbd82ea5bd,['hilari'],positive,noon,21-30,Luxembourg,625978.0,2590.0,242.0
8b6c53f38b,"['love', 'guy', 'stand', 'behind']",positive,night,31-45,Madagascar,27691018.0,581795.0,48.0
e8cb7f18bd,"['bout', 'hit', 'sackgot', 'tomorrow', 'happi', 'mother', 'day', 'mom']",positive,morning,46-60,Malawi,19129952.0,94280.0,203.0
9ea273deaa,"['lost', 'dc', 'hat']",negative,noon,60-70,Malaysia,32365999.0,328550.0,99.0
cf0d831059,"['start', 'video', 'edit', 'first', 'spank', 'movi', 'mina', 'ad', 'next', 'updat']",neutral,night,70-100,Maldives,540544.0,300.0,1802.0
8f0bafc9dc,"['effect', 'podcast', 'audio', 'version', 'book', 'plu', 'ad', 'charm', 'banter']",neutral,morning,0-20,Mali,20250833.0,1220190.0,17.0
0888d7dab7,"['sunni', 'synday', 'morn', 'nicol', 'later', 'usual', 'mommi', 'got', 'sleep']",neutral,noon,21-30,Malta,441543.0,320.0,1380.0
04d3c2d056,"['brows', 'find', 'everyth', 'univers', 'interior', 'design']",neutral,night,31-45,Marshall Islands,59190.0,180.0,329.0
8bbaca6e4b,"['tweet', 'sixteen', 'day', 'miss', 'ive', 'fun', 'though', 'ingrid', 'mon', 'frak', 'awesom', 'bbq', 'today']",neutral,morning,46-60,Mauritania,4649658.0,1030700.0,5.0
4a9529e753,"['visit', 'si', 'fr', 'joemar', 'dito', 'bataan', 'frm', 'camiguin', 'sum', 'ofcmat', 'suppos', 'meet', 'saturday', 'cant', 'luwa']",neutral,noon,60-70,Mauritius,1271768.0,2030.0,626.0
8be2d4f69f,"['soo', 'excit', 'pasadena', 'seminarif', 'find', 'conferm', 'email']",positive,night,70-100,Mexico,128932753.0,1943950.0,66.0
d9c10546e6,"['ugh', 'dont', 'feel', 'well', 'sudden']",negative,morning,0-20,Micronesia,115023.0,700.0,164.0
90be8eaffb,"['want', 'new', 'phone', 'ive', 'seen', 'much', 'cellphon', 'commerci']",negative,noon,21-30,Moldova,4033963.0,32850.0,123.0
8ba332dbbd,"['well', 'test', 'theori', 'right', 'arm', 'strum', 'got', 'feelin', 'ill', 'hum', 'new', 'tune']",negative,night,31-45,Monaco,39242.0,1.0,26337.0
1086c26e82,"['that', 'cool']",positive,morning,46-60,Mongolia,3278290.0,1553560.0,2.0
b357b9e7d2,"['school', '39', 'day', 'exit', 'amaz', 'premier']",positive,noon,60-70,Montenegro,628066.0,13450.0,47.0
0050eebd18,"['ti', 'use', 'inde', 'esp', 'newbi', 'like']",positive,night,70-100,Morocco,36910560.0,446300.0,83.0
426cb788e5,"['gon', 'na', 'go', 'see', 'sister', 'mount', 'sinai', 'she', 'least', 'anoth', '24', 'hour']",neutral,morning,0-20,Mozambique,31255435.0,786380.0,40.0
d30d23e543,"['handl', 'tg']",neutral,noon,21-30,Myanmar (formerly Burma),54409800.0,653290.0,83.0
04a204382a,"['back', 'back', 'muffin']",neutral,night,31-45,Namibia,2540905.0,823000.0,3.0
2bc1a7126b,"['relax', 'work', 'mother', 'day', 'oh', 'well', 'good', 'day', 'hope', 'well']",positive,morning,46-60,Nauru,10824.0,20.0,541.0
a2fb29c072,"['lasttt', 'mondayyy', 'classs']",neutral,noon,60-70,Nepal,29136808.0,143350.0,203.0
a2bbae6c4c,"['yup', 'join', 'nin', 'access', 'fun']",positive,night,70-100,Netherlands,17134872.0,33720.0,508.0
0ce30035ac,"['walk', 'work', 'think', 'sit', 'bellagio', 'time', 'wednesday']",neutral,morning,0-20,New Zealand,4822233.0,263310.0,18.0
b3505b0aa7,"['unfair', 'wan', 'na', 'go']",negative,noon,21-30,Nicaragua,6624554.0,120340.0,55.0
99fcc18a8d,"['download', 'movi', 'good', 'day', 'black', '38', 'sexi', 'cool', 'movi']",positive,night,31-45,Niger,24206644.0,1266700.0,19.0
2b6bc6920b,"['ju', 'got', 'back', 'run', 'sunset', 'blvd', 'cuzin', 'tri', 'kill', 'leg', 'still', 'movin', 'im', 'sittin']",negative,morning,46-60,Nigeria,206139589.0,910770.0,226.0
d40dd3b17b,"['aww', 'that', 'sad', 'miss', 'see', 'guy', 'big', 'screen']",negative,noon,60-70,North Korea,25778816.0,120410.0,214.0
5aa8a5280f,"['knooww', 'hot', 'water', 'bottl', 'iss', 'whangamata', 'without', 'ahhhhh']",neutral,night,70-100,North Macedonia,2083374.0,25220.0,83.0
7dd57c2598,"['eeeeep', 'jealou', 'im', 'work', 'um', 'u', 'receiv', 'viva', 'broadcast', 'onlin', 'plz']",negative,morning,0-20,Norway,5421241.0,365000.0,15.0
142108215,"['thank', 'much', 'phaoloo']",positive,noon,21-30,Oman,5106626.0,309500.0,16.0
f4aba8da1c,"['hotel', 'thank']",positive,night,31-45,Pakistan,220892340.0,770880.0,287.0
9cf9045a3c,"['watch', 'gh', 'feel', 'bad', 'carli', 'omg']",negative,morning,46-60,Palau,18094.0,460.0,39.0
1962095a32,"['rofl', 'that', 'like', 'hear']",positive,noon,60-70,Palestine State,5101414.0,6020.0,847.0
9acf7846ab,"['ok', 'im', 'frustrat', 'hella', 'dust', 'screen', 'blackberri']",negative,night,70-100,Panama,4314767.0,74340.0,58.0
e4d58eb70f,"['anyon', 'awak', 'oh', 'god', 'die', 'want', 'go', 'sleeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeep']",negative,morning,0-20,Papua New Guinea,8947024.0,452860.0,20.0
791b4a40af,"['long', 'think', 'next', 'weekend', 'open', 'go', 'hous', 'warm', 'parti']",neutral,noon,21-30,Paraguay,7132538.0,397300.0,18.0
0c415791d1,"['chang', 'plan', 'work', 'insid', 'bar', 'tonight']",neutral,night,31-45,Peru,32971854.0,1280000.0,26.0
3bd0bff670,"['thank', 'follow']",positive,morning,46-60,Philippines,109581078.0,298170.0,368.0
c7f27553b8,"['well', 'good', 'luck']",positive,noon,60-70,Poland,37846611.0,306000.0,124.0
a717783c80,"['work', 'get', 'quick', 'bite', 'eat', 'kill', 'wrist', 'self', 'address', '500', 'envolop']",negative,night,70-100,Portugal,10196709.0,91590.0,111.0
5a2add1cd8,"['arghhhhhhhhh', 'cant', 'keep', 'twitterbon', 'peep']",negative,morning,0-20,Qatar,2881053.0,11610.0,248.0
5999397144,"['undervot', 'go', 'im', 'overal']",neutral,noon,21-30,Romania,19237691.0,230170.0,84.0
54a3eab849,"['make', 'german', 'appl', 'slice', 'nom', 'nom', 'nom']",positive,night,31-45,Russia,145934462.0,16376870.0,9.0
77b6b38e7e,"['look', 'like', 'anoth', 'night', 'offic', 'lol']",neutral,morning,46-60,Rwanda,12952218.0,24670.0,525.0
dd6ea8c37a,"['tummi', 'hurt']",negative,noon,60-70,Saint Kitts and Nevis,53199.0,260.0,205.0
af08dd0be5,"['got', '2', 'hour', 'sleep']",neutral,night,70-100,Saint Lucia,183627.0,610.0,301.0
3cd447856a,"['anybodi', 'els', 'experienc', 'pain', 'slowdown', 'facebook']",negative,morning,0-20,Saint Vincent and the Grenadines,110940.0,390.0,284.0
